model,scenario_id,category,group,n_user_turns,condition,n_tokens,final_token,final_token_id,act_norm,proj_S1,cos_S1,proj_S2,cos_S2,proj_fear,cos_fear,proj_negemo,cos_negemo,proj_negworld,cos_negworld,proj_bodysens,cos_bodysens,proj_arousal,cos_arousal,proj_random,cos_random,proj_numb,cos_numb,proj_sadness,cos_sadness,z_S1,z_S2,z_fear,z_negemo,z_negworld,z_bodysens,z_arousal,z_random,z_numb,z_sadness,proj_pain,zcos_S1,zcos_S2,cos_pain
Gemma_2_2B_base,jailbreak_04,jailbreak_pressure,harm_to_model,1,user_next,21,]:,8254,91.36471557617188,-3.693843126296997,-0.04042964620425481,0.9622217416763306,0.010531655854322827,-1.8756186962127686,-0.02052891736579689,-0.5275691151618958,-0.0057743201172892064,9.801721572875977,0.10728125744236748,-11.344879150390625,-0.12417133987498993,-5.786688804626465,-0.0633361442448976,1.758484125137329,0.019246862577613558,-14.040525436401367,-0.153675577577819,-4.425109386444092,-0.048433460976024426,-3.647033255746951,-2.650474281638459,2.743702408506322,2.5334461466458102,0.7562157111081086,3.2641199512592136,2.8841288749560174,2.6790821841783856,1.5695074005946248,2.4995483443500444,-3.148753768692705,-3.9253458561805936,-2.461853932167692,-3.1935998941741426
Gemma_2_2B_base,jailbreak_04,jailbreak_pressure,harm_to_model,1,moderator_next,21,]:,8254,94.68439483642578,-2.5096945762634277,-0.026505894457044467,1.8704302310943604,0.019754366433092436,-3.1194684505462646,-0.032945961749403105,-1.0967693328857422,-0.011583422324032292,11.49099349975586,0.12136100694953367,-16.338926315307617,-0.17256197648550542,-8.093688011169434,-0.08548069642470517,1.3235273361206055,0.013978304855906782,-18.05348777770996,-0.19067015012240066,-8.105838775634766,-0.08560902553834975,-2.418736603652135,-1.788704399303192,1.4478080883770943,2.1300282157242,2.511072291443595,0.6944464404179557,1.180305270390102,2.205891074298825,-0.29940460159148935,1.0643088745826044,-2.1037205014776634,-2.5041743064621675,-1.623411835229407,-2.0637930708457874
Gemma_2_2B_base,jailbreak_05,jailbreak_pressure,harm_to_model,1,assistant_next,31,]:,8254,105.7137680053711,-0.347184419631958,-0.0032841930259672352,3.5729355812072754,0.033798204799830256,-6.1567277908325195,-0.058239602153994825,-5.508505344390869,-0.05210773817191904,8.46665096282959,0.08009033376238578,-18.811697006225586,-0.17794935665588804,-10.5322265625,-0.09962965809680419,-0.11966228485107422,-0.0011319460757939727,-18.933368682861328,-0.1791003105848934,-12.27096176147461,-0.11607723377007191,-0.1756025091703493,-0.17325172259223687,-1.7165348028151386,-0.9967685740782116,-0.6306879649505566,-0.5779110550167427,-0.6206661094947683,0.6358397134313558,-0.7091816800366213,-0.5598118562890003,-0.1744271158812931,-0.13397825520646597,-0.3466781473724381,-0.24032820128945204
Gemma_2_2B_base,jailbreak_05,jailbreak_pressure,harm_to_model,1,user_next,31,]:,8254,94.71900177001953,-4.462952613830566,-0.04711781723235158,0.2152864933013916,0.0022728965601233153,-2.587740421295166,-0.027320182570951018,-0.5835455656051636,-0.006160807807308074,9.79787540435791,0.10344149770652603,-11.926639556884766,-0.12591601826466658,-6.417436599731445,-0.06775236731604464,1.818697214126587,0.019200975307388016,-13.380304336547852,-0.1412631476948587,-4.743882656097412,-0.05008374842901846,-4.444817122141976,-3.3592171623800846,2.0017844272068865,2.4937731052185583,0.7522202181234626,2.9647767018149356,2.4182930052340765,2.7445882278304783,1.8769847783191287,2.3752479869652094,-3.9020171422610304,-4.607995084445276,-3.212662645245728,-3.910328864845502
Gemma_2_2B_base,jailbreak_05,jailbreak_pressure,harm_to_model,1,moderator_next,31,]:,8254,99.1886978149414,-3.64036226272583,-0.03670138173925558,0.7735681533813477,0.007798954623082271,-4.198534965515137,-0.042328763841102526,-1.170708417892456,-0.011802840884922929,11.727453231811523,0.11823376544061197,-16.92793846130371,-0.17066398525451507,-7.66947078704834,-0.07732202313369861,1.1504300832748413,0.011598398896426937,-17.43858528137207,-0.17581222120596474,-8.112811088562012,-0.08179168864277528,-3.5915584880974514,-2.8294816158368765,0.32359178900651925,2.077624242993963,2.756712386551713,0.3913718279548025,1.4936089411807172,2.017577928580709,-0.013032949470442359,1.0615901366231824,-3.2105200519671637,-3.544808808143619,-2.7102854243042303,-3.1275471162239246
Gemma_2_2B_base,jailbreak_06,jailbreak_pressure,harm_to_model,1,assistant_next,34,]:,8254,96.57601165771484,0.8837993144989014,0.009151333745602034,4.63014030456543,0.04794296456324573,-3.5293595790863037,-0.0365448885132581,-3.5936782360076904,-0.037210878502048954,8.360026359558105,0.08656421212741473,-15.53226089477539,-0.16082938845957837,-8.231549263000488,-0.0852338911258293,-0.9197134971618652,-0.009523208521195908,-15.88400936126709,-0.16447158138568893,-9.893851280212402,-0.10244626083005205,1.101275463085113,0.8298959033856343,1.0207664915155659,0.36035597732406344,-0.7414521845526796,1.1095139587656202,1.0784884798343997,-0.2345389785983834,0.7109622810570149,0.3671030092060612,0.9655856832353736,1.1352929279038555,0.9392303646030649,1.03726164625346
Gemma_2_2B_base,jailbreak_06,jailbreak_pressure,harm_to_model,1,user_next,34,]:,8254,92.46983337402344,-2.4755005836486816,-0.026770899149733924,1.2453988790512085,0.01346816397963863,-1.483548641204834,-0.016043595917429126,-0.28021329641342163,-0.0030303211997799377,9.791156768798828,0.10588487522406798,-11.389923095703125,-0.12317447409722244,-5.060023307800293,-0.05472080053754862,2.1646358966827393,0.023409103463257967,-12.897514343261719,-0.13947807487760522,-4.68936824798584,-0.05071241157122247,-2.3832677710894834,-2.3817765859012607,3.1521772710107463,2.708758399687399,0.7452407368249674,3.240942710582265,3.420804320099041,3.120936208325444,2.1018291541807717,2.396504977610192,-2.382522178495372,-2.531222844573857,-2.1948942342309756,-2.3630585394024166
Gemma_2_2B_base,jailbreak_06,jailbreak_pressure,harm_to_model,1,moderator_next,34,]:,8254,97.66340637207031,-1.8751657009124756,-0.01920028975611006,2.561325788497925,0.026226054196184685,-2.2933766841888428,-0.023482456422334052,-0.0773155689239502,-0.0007916534124296204,12.302828788757324,0.12597173543063797,-16.7471981048584,-0.17147874241715724,-7.355622291564941,-0.07531605301111528,0.9068573713302612,0.009285539026515088,-17.02652931213379,-0.17433888438487868,-7.232413291931152,-0.07405448530412381,-1.760550860631153,-1.1331357824637371,2.30846479084333,2.852561193262947,3.3544264467950935,0.4843712913079377,1.7254002973916382,1.7525942685670728,0.17886926166038375,1.4048866773935256,-1.446843321547445,-1.758504766890167,-1.0350668565516956,-1.3967858117209313
Gemma_2_2B_base,jailbreak_07,jailbreak_pressure,harm_to_model,1,assistant_next,26,]:,8254,100.02064514160156,-0.10955744981765747,-0.0010953483619562184,3.5174949169158936,0.035167688750018494,-6.279062747955322,-0.06277766694131903,-6.128158092498779,-0.06126893186724604,8.160759925842285,0.08159075473157473,-19.852272033691406,-0.19848174349991526,-11.531375885009766,-0.1152899570752071,-0.6922767162322998,-0.006921338242242164,-19.76832389831543,-0.19764243542249654,-12.857941627502441,-0.12855287635166873,0.07088380495136021,-0.2258575893063745,-1.8439884406330285,-1.435944494514811,-0.9484549807762961,-1.1133361312767658,-1.3585832250923864,0.01289034199869694,-1.0980360202299089,-0.7886949342343718,-0.07748689217750715,0.08943306522796264,-0.22217754799741818,-0.06637224138472778
Gemma_2_2B_base,jailbreak_07,jailbreak_pressure,harm_to_model,1,user_next,26,]:,8254,94.09583282470703,-4.341382026672363,-0.04613787769709216,-0.26209330558776855,-0.0027853869583792015,-3.27769136428833,-0.03483354433340747,-1.5150617361068726,-0.01610126283625451,10.589958190917969,0.11254439089397518,-14.440168380737305,-0.1534623579732609,-6.883965492248535,-0.07315908989373429,2.27927827835083,0.024222946010764815,-15.90526008605957,-0.1690325661465773,-5.482173919677734,-0.05826160155137352,-4.318714070970407,-3.8121875297695813,1.2829648872442467,1.8335654762992377,1.5750549956673767,1.671447218913024,2.0737402472494986,3.245656082093581,0.7010654190279358,2.087363535370699,-4.0654508003699945,-4.507974471234185,-3.672514204496047,-4.090244337865116
Gemma_2_2B_base,jailbreak_07,jailbreak_pressure,harm_to_model,1,moderator_next,26,]:,8254,97.83000183105469,-3.105896472930908,-0.031747893435538986,1.5159173011779785,0.015495423416181242,-4.3043084144592285,-0.04399783638860047,-1.6798982620239258,-0.01717160615947844,12.414026260375977,0.1268938569766573,-18.82265853881836,-0.19240169872759202,-8.35953140258789,-0.08544956808877704,1.6709485054016113,0.01708012341947226,-19.51446533203125,-0.19947321850950503,-8.44610595703125,-0.08633451700856616,-3.037166439696342,-2.125090338721285,0.2133926180619741,1.7167383772308635,3.4699410727600677,-0.5835512820734171,0.9839678619800802,2.5838518576202527,-0.9798093136140795,0.9316273222682862,-2.5811283892088133,-3.039215432384428,-2.0105948746776723,-2.52490515353105
Gemma_2_2B_base,jailbreak_08,jailbreak_pressure,harm_to_model,1,assistant_next,31,]:,8254,100.95254516601562,0.3858405351638794,0.0038219990841178676,3.7241764068603516,0.03689036666421807,-5.0317063331604,-0.049842292979199294,-4.804900169372559,-0.047595631803744425,8.316629409790039,0.08238157241220032,-18.037431716918945,-0.1786723820311468,-8.89315128326416,-0.08809239300147853,-0.6542807817459106,-0.006481072673006424,-18.016096115112305,-0.17846103914948339,-11.860414505004883,-0.11748504691487005,0.5847515003432006,-0.029744157924065564,-0.5444407360345337,-0.49809177274688143,-0.7865339867511216,-0.1795149368799234,0.5898653646826061,0.05422626056470022,-0.2819906013924081,-0.39972575258887216,0.2775036712095675,0.5913376105916931,-0.06556787555950727,0.2628848675160929
Gemma_2_2B_base,jailbreak_08,jailbreak_pressure,harm_to_model,1,user_next,31,]:,8254,92.81008911132812,-4.372338771820068,-0.04711059771287725,0.21680784225463867,0.0023360374322512717,-1.731466293334961,-0.018656013693274465,0.3893033266067505,0.004194622915831607,10.457426071166992,0.11267553098266113,-11.509529113769531,-0.12401161580572938,-4.653563499450684,-0.05014070715812602,1.6199371814727783,0.017454322013737335,-13.368095397949219,-0.1440370925828316,-4.304995536804199,-0.04638499518775641,-4.350824963158385,-3.357773603193283,2.89388636719708,3.1832751028898234,1.4373774206422698,3.1793997562983014,3.7209933335192775,2.5283564484305776,1.8826707105408345,2.5463847508446795,-3.854299283175834,-4.607258201465327,-3.206922471055361,-3.907090336260344
Gemma_2_2B_base,jailbreak_08,jailbreak_pressure,harm_to_model,1,moderator_next,31,]:,8254,98.89167022705078,-3.2100448608398438,-0.03246021483376433,1.7661157846450806,0.01785909551927032,-3.2685749530792236,-0.0330520755244069,-0.5656149387359619,-0.0057195407604840294,12.50222396850586,0.12642342817955568,-17.172391891479492,-0.1736485171304364,-6.53653621673584,-0.06609794537526012,1.1714141368865967,0.011845427771591713,-17.944181442260742,-0.18145291105976588,-7.936369895935059,-0.08025316872203203,-3.14519774724301,-1.8876850290703373,1.2924627429657152,2.506481351221391,3.561562987514849,0.26558897420647815,2.3303325333919864,2.0404065586171902,-0.24849858631863955,1.130390457693981,-2.516441388156674,-3.111920758060486,-1.795712039781977,-2.4538163989212314
Gemma_2_2B_base,jailbreak_09,jailbreak_pressure,harm_to_model,1,assistant_next,24,]:,8254,106.36422729492188,0.5466490983963013,0.005139407414492634,4.036777496337891,0.03795239808535344,-5.386393070220947,-0.050641021020025864,-5.280684471130371,-0.049647185011633004,8.552778244018555,0.08041028888691873,-19.436264038085938,-0.18273309111900896,-10.119932174682617,-0.09514413287300562,-0.3061866760253906,-0.0028786621574978417,-18.981204986572266,-0.17845478192533704,-12.384319305419922,-0.11643312437255099,0.7515554202069388,0.26687298146158084,-0.9139681057032466,-0.8353016201845042,-0.5412168598336793,-0.8992803381886948,-0.3161679943671215,0.43291913394365295,-0.7314599459513814,-0.6040137532673553,0.5092142008342598,0.725803038623027,0.030982031774772205,0.3783925351988996
Gemma_2_2B_base,jailbreak_09,jailbreak_pressure,harm_to_model,1,user_next,24,]:,8254,91.50119018554688,-4.2762322425842285,-0.046734170713111485,-0.1880197525024414,-0.002054833954849914,-1.735863208770752,-0.018970935845214188,-0.21518701314926147,-0.002351740045270487,9.225969314575195,0.10082895420121528,-10.735456466674805,-0.11732586696310023,-4.972404479980469,-0.05434251150064153,2.6156249046325684,0.028585692703325307,-12.592742919921875,-0.1376238155414832,-3.9395203590393066,-0.04305430728333385,-4.251135335449524,-3.7419015129901063,2.8893054781311145,2.7548454668267115,0.15811032437602598,3.577696750904109,3.485514800544988,3.6115688288615875,2.2437669354402487,2.6888957438801615,-3.996518424219815,-4.56883699485913,-3.6060991970020813,-4.087468095930606
Gemma_2_2B_base,jailbreak_09,jailbreak_pressure,harm_to_model,1,moderator_next,24,]:,8254,98.45124816894531,-3.147566795349121,-0.03197081656037312,1.6771491765975952,0.017035326700170998,-3.085794448852539,-0.031343375591919596,-0.2204151153564453,-0.002238824996694875,12.441513061523438,0.12637232430180495,-17.577796936035156,-0.17854315981724403,-6.9856486320495605,-0.0709554095247424,1.7524932622909546,0.017800620051902475,-18.205211639404297,-0.18491600642953357,-7.16062593460083,-0.07273270850068839,-3.080390338857095,-1.9721025876399316,1.4828910615246862,2.7511400744017,3.498495027335686,0.0569889010084459,1.9986426341736028,2.672564702187081,-0.3700652562454536,1.4328789685337966,-2.5262464632485133,-3.061968782813279,-1.870601352438924,-2.4662850676261012
Gemma_2_2B_base,jailbreak_10,jailbreak_pressure,harm_to_model,1,assistant_next,24,]:,8254,99.91331481933594,0.25260230898857117,0.002528214677346345,4.523999214172363,0.04527924253491834,-5.12925910949707,-0.05133709274656574,-5.028932571411133,-0.05033295692875859,8.93085765838623,0.08938606105237404,-17.15570068359375,-0.17170585036253502,-9.327884674072266,-0.09335977583106939,-0.024547576904296875,-0.00024568874477524845,-18.319602966308594,-0.18335497125117156,-11.903675079345703,-0.11914002754157466,0.4465458105777201,0.72918202981506,-0.6460752689249367,-0.6568736657883353,-0.14845880967300798,0.27417739024492566,0.26879502757495743,0.7393153582671359,-0.42333944763189,-0.41659449712659713,0.58786392019639,0.4592834326836874,0.6970698127765029,0.5781766227300952
Gemma_2_2B_base,jailbreak_10,jailbreak_pressure,harm_to_model,1,user_next,24,]:,8254,93.34950256347656,-3.4007363319396973,-0.03643014947644993,1.2734824419021606,0.013642091354865096,-2.810267448425293,-0.03010479296892176,-1.0117971897125244,-0.010838806441678832,10.142151832580566,0.10864709027971545,-11.887543678283691,-0.12734447802976026,-5.345880508422852,-0.05726737006217806,2.2358901500701904,0.02395181643897686,-14.427650451660156,-0.15455519371246274,-5.090381622314453,-0.054530356161813,-3.342998686600108,-2.3551289945875875,1.7699465307660136,2.1902518156412776,1.1098629077979505,2.9848933807942615,3.209685805374585,3.1984539758265993,1.3892160034100438,2.2401364533629904,-2.849063840593848,-3.517124633485566,-2.1790823932375543,-2.8481035133615604
Gemma_2_2B_base,jailbreak_10,jailbreak_pressure,harm_to_model,1,moderator_next,24,]:,8254,95.742919921875,-2.83915376663208,-0.02965392917772712,2.4740426540374756,0.025840476309436384,-3.5676307678222656,-0.037262606683955396,-1.1282989978790283,-0.011784672942915318,12.175697326660156,0.1271707332155252,-16.6267032623291,-0.17365987245737105,-7.009188652038574,-0.07320842792091553,1.9452564716339111,0.020317496826096546,-18.028907775878906,-0.18830538895816282,-8.15081787109375,-0.0851323301790327,-2.7604788795855155,-1.215955946985689,0.9808939780269076,2.1076817165167556,3.2223592057080106,0.5463715878240939,1.9812572611767318,2.8822725151841846,-0.2879572326583349,1.0467700211948072,-1.9882174132856023,-2.8254883792627212,-1.0701199712664162,-1.9478041752645687
Gemma_2_2B_base,jailbreak_11,jailbreak_pressure,harm_to_model,1,assistant_next,40,]:,8254,103.12708282470703,0.944772481918335,0.009161245097218901,3.6850473880767822,0.03573307115009292,-4.413913726806641,-0.04280072320390665,-3.971143960952759,-0.038507284916638386,8.679969787597656,0.0841677040584156,-18.308250427246094,-0.17753096398902338,-9.523962020874023,-0.09235170587596886,-0.5516180992126465,-0.005348915959838347,-18.032386779785156,-0.17485597658605528,-11.54637336730957,-0.11196257133478528,1.164521866930968,-0.06687242781572728,0.0992012527204982,0.09282895078830801,-0.40908720464839826,-0.31886397448146,0.12398300906450818,0.16591337505013576,-0.2895774701794084,-0.27727061169352646,0.5488247195576204,1.1363045612044829,-0.17077829817365917,0.48276313151541184
Gemma_2_2B_base,jailbreak_11,jailbreak_pressure,harm_to_model,1,user_next,40,]:,8254,93.46179962158203,-3.173903703689575,-0.033959368603433814,0.7676309943199158,0.008213312791193632,-1.4774104356765747,-0.015807639502539748,0.5634227991104126,0.006028375244128169,10.417112350463867,0.11145850382339917,-11.983187675476074,-0.1282148185033336,-5.153959274291992,-0.055145089171831536,1.5189807415008545,0.01625242342487587,-13.212324142456055,-0.1413660361340302,-4.270942211151123,-0.04569719637802571,-3.107709154845334,-2.8351151954888953,3.1585723083954016,3.306681445936355,1.3954985514513558,2.9356800197786117,3.3514283460751466,2.41852556157904,1.95521631257403,2.559663281235333,-2.9714121751671145,-3.2649366064315446,-2.672615877115518,-2.968776241773531
Gemma_2_2B_base,jailbreak_11,jailbreak_pressure,harm_to_model,1,moderator_next,40,]:,8254,101.30178833007812,-3.0549302101135254,-0.030156725369540862,1.7521777153015137,0.01729661187808729,-2.8731982707977295,-0.028362759613243974,-0.07550263404846191,-0.0007453238022062042,12.73619270324707,0.1257252503948688,-17.704496383666992,-0.17476983057771195,-7.167400360107422,-0.07075294995536921,0.7056092023849487,0.006965417037711289,-17.92563247680664,-0.17695277420373273,-7.603760242462158,-0.0750604739344417,-2.9843000235810657,-1.900910415661783,1.7043825870586802,2.853846102181798,3.8046153742976765,-0.008203958343165665,1.8644107351953307,1.5336556364336627,-0.23985998440392495,1.2600860838087125,-2.4426052196214245,-2.876807855226203,-1.8468477617130774,-2.3618278084696405
Gemma_2_2B_base,jailbreak_12,jailbreak_pressure,harm_to_model,1,assistant_next,36,]:,8254,100.59071350097656,-0.2767183780670166,-0.002750933644230788,3.396121025085449,0.033761774888419284,-4.636685848236084,-0.04609457162455727,-4.72662353515625,-0.04698866695194843,9.15046215057373,0.09096726558644895,-18.017440795898438,-0.179116343535266,-10.251077651977539,-0.10190878755301819,0.17419421672821045,0.0017317127065265257,-17.999643325805664,-0.17893941398110194,-11.446882247924805,-0.11379661053715137,-0.10250931242730725,-0.34102537919162396,-0.13289199313799807,-0.4426135827677422,0.07967165414063102,-0.1692286623399887,-0.41302488066921456,0.9555272953678692,-0.2743282281156649,-0.2384756973345119,-0.2217673458094656,-0.07954945787487651,-0.3499900122579093,-0.2147697350663929
Gemma_2_2B_base,jailbreak_12,jailbreak_pressure,harm_to_model,1,user_next,36,]:,8254,93.54278564453125,-4.09909725189209,-0.04382056001057024,-0.0446012020111084,-0.0004768000194113943,-1.4921144247055054,-0.01595114379398149,-0.4223178029060364,-0.004514702015726492,10.221213340759277,0.10926778874856861,-11.454936027526855,-0.1224566485656774,-5.344286918640137,-0.057132005229658,2.8473029136657715,0.030438508903142036,-13.813095092773438,-0.14766606529405815,-5.144432067871094,-0.05499549786148421,-4.067396296939674,-3.6058162541297665,3.1432530820986178,2.608042510622683,1.1919939168267437,3.207490481708022,3.2108627437454715,3.8636121973004074,1.6754259870942294,2.219060377232747,-3.83660627553472,-4.271450147364069,-3.462639194590799,-3.867044670977434
